sample_id,tissue,metadata,gene_expression,metilation
GTEX-13CZV-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13CZV-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13CZV-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13CZV-0011,Brain - Amygdala,0,1,0
GTEX-13CZV-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13CZV-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13CZV-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13CZV-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13FH7-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13FHO-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13FHO-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13FHO-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13FHO-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13FHO-0011,Brain - Hippocampus,0,1,0
GTEX-13FHO-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13FHO-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13FHP-0011,Brain - Hippocampus,0,1,0
GTEX-13FHP-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13FHP-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13FHP-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13FHP-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13FLV-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13FLV-0011,Brain - Hypothalamus,0,1,0
GTEX-13FLV-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13FLV-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13FLV-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13FLV-0011,Brain - Amygdala,0,1,0
GTEX-13FLV-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13FLV-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13FLV-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13FLW-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13FLW-0011,Brain - Hypothalamus,0,1,0
GTEX-13FLW-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13FLW-0011,Brain - Hippocampus,0,1,0
GTEX-13FLW-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13FLW-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13FTW-0005,Whole Blood,0,1,0
GTEX-13FTX-0005,Whole Blood,0,1,0
GTEX-13FTY-0005,Whole Blood,0,1,0
GTEX-13FTY-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13FTY-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13FTY-0011,Brain - Hippocampus,0,1,0
GTEX-13FTZ-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13FTZ-0005,Whole Blood,0,1,0
GTEX-13FXS-0011,Brain - Hypothalamus,0,1,0
GTEX-13FXS-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13FXS-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13FXS-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13FXS-0011,Brain - Substantia nigra,0,1,0
GTEX-13FXS-0011,Brain - Hippocampus,0,1,0
GTEX-13FXS-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13FXS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13FXS-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13FXS-0006,Whole Blood,0,1,0
GTEX-13G51-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13G51-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13G51-0011,Brain - Substantia nigra,0,1,0
GTEX-13G51-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13G51-0011,Brain - Hippocampus,0,1,0
GTEX-13G51-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13G51-0011,Brain - Hypothalamus,0,1,0
GTEX-13G51-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13G51-0005,Whole Blood,0,1,0
GTEX-13IVO-0011,Brain - Hypothalamus,0,1,0
GTEX-13IVO-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13IVO-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13IVO-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13JUV-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13JUV-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13JUV-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13JUV-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13JUV-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13JUV-0011,Brain - Hippocampus,0,1,0
GTEX-13JUV-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13JUV-0006,Whole Blood,0,1,0
GTEX-13JVG-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13JVG-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13JVG-0011,Brain - Hippocampus,0,1,0
GTEX-13JVG-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13JVG-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13JVG-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13JVG-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13JVG-0011,Brain - Hypothalamus,0,1,0
GTEX-13JVG-0011,Brain - Amygdala,0,1,0
GTEX-13N1W-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13N1W-0011,Brain - Hippocampus,0,1,0
GTEX-13N1W-0011,Brain - Amygdala,0,1,0
GTEX-13N1W-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13N1W-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13N1W-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13N1W-0011,Brain - Hypothalamus,0,1,0
GTEX-13N1W-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13N1W-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13N2G-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13N2G-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13N2G-0011,Brain - Hippocampus,0,1,0
GTEX-13N2G-0011,Brain - Substantia nigra,0,1,0
GTEX-13N2G-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13N2G-0011,Brain - Amygdala,0,1,0
GTEX-13N2G-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13N2G-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13N2G-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13NYB-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13NYB-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13NYB-0011,Brain - Hippocampus,0,1,0
GTEX-13NYB-0011,Brain - Substantia nigra,0,1,0
GTEX-13NYB-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13NYB-0011,Brain - Amygdala,0,1,0
GTEX-13NYB-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13NYB-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13NYB-0011,Brain - Hypothalamus,0,1,0
GTEX-13NYB-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13NYB-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13NYS-0011,Brain - Hypothalamus,0,1,0
GTEX-13NYS-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13NYS-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13NYS-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13NYS-0011,Brain - Amygdala,0,1,0
GTEX-13NYS-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13NYS-0011,Brain - Substantia nigra,0,1,0
GTEX-13NYS-0011,Brain - Hippocampus,0,1,0
GTEX-13NYS-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13NYS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13NZ8-0011,Brain - Hypothalamus,0,1,0
GTEX-13NZ8-0011,Brain - Hippocampus,0,1,0
GTEX-13NZA-0011,Brain - Hippocampus,0,1,0
GTEX-13NZA-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13NZA-0011,Brain - Hypothalamus,0,1,0
GTEX-13NZA-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13NZA-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13NZA-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13O1R-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13O3O-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13O3O-0011,Brain - Hypothalamus,0,1,0
GTEX-13O3O-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13O3O-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13O3O-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13O3O-0011,Brain - Amygdala,0,1,0
GTEX-13O3O-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13O3O-0011,Brain - Substantia nigra,0,1,0
GTEX-13O3O-0011,Brain - Hippocampus,0,1,0
GTEX-13O3O-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13O3Q-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13O3Q-0011,Brain - Hippocampus,0,1,0
GTEX-13O3Q-0011,Brain - Substantia nigra,0,1,0
GTEX-13O3Q-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13O3Q-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13O3Q-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13O3Q-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13O3Q-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13O3Q-0011,Brain - Hypothalamus,0,1,0
GTEX-13O3Q-0011,Brain - Amygdala,0,1,0
GTEX-13O61-0005,Whole Blood,0,1,0
GTEX-13OVG-0005,Whole Blood,0,1,0
GTEX-13OVH-0011,Brain - Hypothalamus,0,1,0
GTEX-13OVH-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OVH-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OVH-0011,Brain - Amygdala,0,1,0
GTEX-13OVH-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13OVH-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OVH-0005,Whole Blood,0,1,0
GTEX-13OVI-0001,Whole Blood,0,1,0
GTEX-13OVJ-0006,Whole Blood,0,1,0
GTEX-13OVJ-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13OVJ-0011,Brain - Hippocampus,0,1,0
GTEX-13OVJ-0011,Brain - Substantia nigra,0,1,0
GTEX-13OVJ-0011,Brain - Amygdala,0,1,0
GTEX-13OVJ-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OVJ-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OVJ-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13OVJ-0011,Brain - Hypothalamus,0,1,0
GTEX-13OVJ-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13OVJ-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OVK-0006,Whole Blood,0,1,0
GTEX-13OVL-0011,Brain - Hippocampus,0,1,0
GTEX-13OVL-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OVL-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13OVL-0011,Brain - Amygdala,0,1,0
GTEX-13OVL-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13OVL-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OVL-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13OVL-0011,Brain - Hypothalamus,0,1,0
GTEX-13OVL-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13OVL-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OVL-0006,Whole Blood,0,1,0
GTEX-13OW5-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OW5-0011,Brain - Hippocampus,0,1,0
GTEX-13OW5-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13OW5-0011,Brain - Amygdala,0,1,0
GTEX-13OW5-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OW5-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13OW5-0011,Brain - Hypothalamus,0,1,0
GTEX-13OW5-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13OW5-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OW6-0005,Whole Blood,0,1,0
GTEX-13OW6-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13OW6-0011,Brain - Hippocampus,0,1,0
GTEX-13OW6-0011,Brain - Substantia nigra,0,1,0
GTEX-13OW6-0011,Brain - Amygdala,0,1,0
GTEX-13OW6-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OW6-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OW6-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OW6-0011,Brain - Hypothalamus,0,1,0
GTEX-13OW6-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13OW7-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OW7-0011,Brain - Hippocampus,0,1,0
GTEX-13OW7-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13OW7-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13OW7-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OW7-0011,Brain - Hypothalamus,0,1,0
GTEX-13OW7-0011,Brain - Amygdala,0,1,0
GTEX-13OW8-0011,Brain - Substantia nigra,0,1,0
GTEX-13OW8-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13OW8-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13OW8-0011,Brain - Hippocampus,0,1,0
GTEX-13OW8-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13OW8-0011,Brain - Amygdala,0,1,0
GTEX-13OW8-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13OW8-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13OW8-0011,Brain - Hypothalamus,0,1,0
GTEX-13OW8-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13OW8-0005,Whole Blood,0,1,0
GTEX-13PDP-0011,Brain - Hypothalamus,0,1,0
GTEX-13PDP-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13PDP-0011,Brain - Substantia nigra,0,1,0
GTEX-13PDP-0011,Brain - Hippocampus,0,1,0
GTEX-13PL6-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13PL6-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13PL6-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13PL7-0005,Whole Blood,0,1,0
GTEX-13PLJ-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13PLJ-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13PLJ-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13PLJ-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13PLJ-0005,Whole Blood,0,1,0
GTEX-13PVQ-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13PVQ-0011,Brain - Amygdala,0,1,0
GTEX-13PVQ-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13PVQ-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13PVQ-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13PVQ-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13QIC-0011,Brain - Amygdala,0,1,0
GTEX-13QIC-0011,Brain - Hypothalamus,0,1,0
GTEX-13QIC-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13QIC-0011,Brain - Hippocampus,0,1,0
GTEX-13QIC-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13QIC-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13QJC-0011,Brain - Hypothalamus,0,1,0
GTEX-13QJC-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13QJC-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13QJC-0011,Brain - Substantia nigra,0,1,0
GTEX-13QJC-0011,Brain - Hippocampus,0,1,0
GTEX-13QJC-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13QJC-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13RTJ-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13RTJ-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13RTJ-0011,Brain - Hippocampus,0,1,0
GTEX-13RTJ-0011,Brain - Substantia nigra,0,1,0
GTEX-13RTJ-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13RTJ-0011,Brain - Amygdala,0,1,0
GTEX-13RTJ-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13RTJ-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13RTJ-0011,Brain - Hypothalamus,0,1,0
GTEX-13RTJ-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13RTJ-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13RTL-0011,Brain - Hippocampus,0,1,0
GTEX-13RTL-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13S7M-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13S7M-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13S7M-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13S7M-0011,Brain - Hippocampus,0,1,0
GTEX-13S7M-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13S7M-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13S7M-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13S7M-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13S7M-0005,Whole Blood,0,1,0
GTEX-13S86-0005,Whole Blood,0,1,0
GTEX-13SLW-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13SLW-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13SLW-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13SLW-0011,Brain - Amygdala,0,1,0
GTEX-13SLW-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13SLW-0011,Brain - Substantia nigra,0,1,0
GTEX-13SLW-0011,Brain - Hippocampus,0,1,0
GTEX-13SLW-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13SLW-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13SLW-0011,Brain - Hypothalamus,0,1,0
GTEX-13SLX-0011,Brain - Amygdala,0,1,0
GTEX-13SLX-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13SLX-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13SLX-0011,Brain - Substantia nigra,0,1,0
GTEX-13SLX-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13SLX-0011,Brain - Hypothalamus,0,1,0
GTEX-13SLX-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13SLX-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13SLX-0005,Whole Blood,0,1,0
GTEX-13U4I-0006,Whole Blood,0,1,0
GTEX-13VXT-0005,Whole Blood,0,1,0
GTEX-13VXU-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13VXU-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13VXU-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13VXU-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13VXU-0011,Brain - Amygdala,0,1,0
GTEX-13VXU-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13VXU-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13VXU-0006,Whole Blood,0,1,0
GTEX-13W3W-0005,Whole Blood,0,1,0
GTEX-13X6I-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13X6I-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13X6I-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13X6I-0011,Brain - Amygdala,0,1,0
GTEX-13X6I-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13X6I-0011,Brain - Substantia nigra,0,1,0
GTEX-13X6I-0011,Brain - Hippocampus,0,1,0
GTEX-13X6I-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13X6I-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13X6I-0011,Brain - Hypothalamus,0,1,0
GTEX-13X6J-0011,Brain - Hypothalamus,0,1,0
GTEX-13X6J-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13X6J-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13X6J-0011,Brain - Amygdala,0,1,0
GTEX-13X6J-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13X6J-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13X6J-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13X6J-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13X6K-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-13X6K-0011,Brain - Substantia nigra,0,1,0
GTEX-13X6K-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13X6K-0011,Brain - Amygdala,0,1,0
GTEX-13X6K-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13X6K-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13X6K-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13X6K-0011,Brain - Hypothalamus,0,1,0
GTEX-13X6K-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-1445S-0011,Brain - Hypothalamus,0,1,0
GTEX-1445S-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-1445S-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-1445S-0011,Brain - Amygdala,0,1,0
GTEX-1445S-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-1445S-0011,Brain - Substantia nigra,0,1,0
GTEX-1445S-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-1445S-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-144GL-0011,Brain - Hippocampus,0,1,0
GTEX-144GL-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-144GL-0011,Brain - Amygdala,0,1,0
GTEX-144GL-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-144GL-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-144GL-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-144GL-0011,Brain - Hypothalamus,0,1,0
GTEX-144GL-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-144GO-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-144GO-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-144GO-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-144GO-0011,Brain - Hippocampus,0,1,0
GTEX-145LS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-145LS-0011,Brain - Substantia nigra,0,1,0
GTEX-145LS-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-145LS-0011,Brain - Amygdala,0,1,0
GTEX-145LS-0011,Brain - Hippocampus,0,1,0
GTEX-145LS-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-145LS-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-145LS-0011,Brain - Hypothalamus,0,1,0
GTEX-145LS-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-145LU-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-145LU-0011,Brain - Hypothalamus,0,1,0
GTEX-145LU-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-145LU-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-145LU-0011,Brain - Hippocampus,0,1,0
GTEX-145LU-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-145LU-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-145MG-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-145MG-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-145MG-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-145MG-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-145MH-0011,Brain - Hypothalamus,0,1,0
GTEX-145MH-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-145MH-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-145MH-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-145MH-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-145MH-0011,Brain - Hippocampus,0,1,0
GTEX-145MH-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-145MH-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-145MI-0011,Brain - Hypothalamus,0,1,0
GTEX-145MI-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-145MI-0011,Brain - Amygdala,0,1,0
GTEX-145MI-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-145MI-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-14753-0011,Brain - Hypothalamus,0,1,0
GTEX-14753-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-14753-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-14753-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-1477Z-0011,Brain - Hypothalamus,0,1,0
GTEX-1477Z-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-1477Z-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-1477Z-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-1477Z-0005,Whole Blood,0,1,0
GTEX-147F3-0005,Whole Blood,0,1,0
GTEX-147F4-0011,Brain - Hypothalamus,0,1,0
GTEX-147F4-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-147F4-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-147F4-0006,Whole Blood,0,1,0
GTEX-147GR-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-147GR-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-147GR-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-147GR-0011,Brain - Amygdala,0,1,0
GTEX-147GR-0011,Brain - Substantia nigra,0,1,0
GTEX-147GR-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-147GR-0005,Whole Blood,0,1,0
GTEX-147JS-0006,Whole Blood,0,1,0
GTEX-148VI-0006,Whole Blood,0,1,0
GTEX-148VJ-0011,Brain - Spinal cord (cervical c-1),0,1,0
